Bedrooms,Bathrooms,AreaSqFt,PricePerSqFt,PropertyType,Neighborhood,SoldPrice,Address
2.0,2.0,958.0,1250.5219206680586,CONDOS,San Francisco,1198000,"2177 3rd St Unit 506, San Francisco, CA, 94107"
4.0,2.0,2115.0,803.7825059101655,SINGLE_FAMILY,San Francisco,1700000,"1922 Rivera St, San Francisco, CA, 94116"
4.0,2.0,2112.0,932.7651515151515,SINGLE_FAMILY,San Francisco,1970000,"95 Burlwood Dr, San Francisco, CA, 94127"
3.0,2.0,2680.0,1250.0,SINGLE_FAMILY,San Francisco,3350000,"56 Aztec St, San Francisco, CA, 94110"
2.0,2.0,1055.0,600.0,CONDO,San Francisco,633000,"588 Minna St Unit 704, San Francisco, CA, 94103"
2.0,2.0,864.0,729.1666666666666,CONDO,San Francisco,630000,"418 Jessie St # 504A, San Francisco, CA, 94103"
2.0,1.0,963.0,986.5005192107996,SINGLE_FAMILY,San Francisco,950000,"1310 Greenwich St Apt 201, San Francisco, CA, 94109"
3.0,2.0,1736.0,1065.668202764977,CONDOS,San Francisco,1850000,"338 Scott St, San Francisco, CA, 94117"
2.0,3.0,3190.0,401.2539184952978,MULTI_FAMILY,San Francisco,1280000,"426 3rd Ave, San Francisco, CA, 94118"
3.0,2.0,1325.0,858.4905660377359,SINGLE_FAMILY,San Francisco,1137500,"375 27th St, San Francisco, CA, 94131"
2.0,2.0,1538.0,747.074122236671,CONDOS,San Francisco,1149000,"3091 California St Unit 3, San Francisco, CA, 94115"
3.0,1.0,1525.0,1049.1803278688524,SINGLE_FAMILY,San Francisco,1600000,"2682 15th Ave, San Francisco, CA, 94127"
4.0,4.0,4391.0,1616.943748576634,SINGLE_FAMILY,San Francisco,7100000,"2020 Great Hwy, San Francisco, CA, 94116"
4.0,3.0,1510.0,996.6887417218543,CONDOS,San Francisco,1505000,"522 Clipper St, San Francisco, CA, 94114"
2.0,2.0,1538.0,828.9986996098829,CONDOS,San Francisco,1275000,"350 Broderick St Apt 403, San Francisco, CA, 94117"
1.0,1.0,980.0,905.1020408163265,TOWNHOMES,San Francisco,887000,"2655 Bush St Apt 115, San Francisco, CA, 94115"
2.0,1.0,931.0,1638.0236305048336,CONDOS,San Francisco,1525000,"579 Belvedere St, San Francisco, CA, 94117"
10.0,5.0,5399.0,601.9633265419523,SINGLE_FAMILY,San Francisco,3250000,"1515 12th Ave, San Francisco, CA, 94122"
1.0,1.0,628.0,804.140127388535,CONDOS,San Francisco,505000,"260 King St Unit 853, San Francisco, CA, 94107"
1.0,1.0,737.0,1001.3568521031208,CONDOS,San Francisco,738000,"1545 Pine St Apt 1003, San Francisco, CA, 94109"
3.0,3.0,4035.0,1474.5972738537794,SINGLE_FAMILY,San Francisco,5950000,"2513 Broadway St, San Francisco, CA, 94115"
4.0,5.0,6596.0,1008.1867798665858,MULTI_FAMILY,San Francisco,6650000,"935 N Point St, San Francisco, CA, 94109"
2.0,1.0,790.0,1278.4810126582279,SINGLE_FAMILY,San Francisco,1010000,"719 Myra Way, San Francisco, CA, 94127"
1.0,1.0,1012.0,1007.905138339921,CONDOS,San Francisco,1020000,"126 Scott St, San Francisco, CA, 94117"
4.0,2.0,2780.0,559.3525179856115,MULTI_FAMILY,San Francisco,1555000,"2440-2442 Balboa St, San Francisco, CA, 94121"
3.0,1.0,1254.0,637.9585326953749,CONDO,San Francisco,800000,"309 Steiner St Apt D, San Francisco, CA, 94117"
2.0,2.0,927.0,1283.7108953613808,CONDO,San Francisco,1190000,"177 Townsend St Unit 535, San Francisco, CA, 94107"
2.0,1.0,1050.0,1095.2380952380952,SINGLE_FAMILY,San Francisco,1150000,"1566 46th Ave, San Francisco, CA, 94122"
2.0,1.0,1350.0,1388.888888888889,SINGLE_FAMILY,San Francisco,1875000,"1731 32nd Ave, San Francisco, CA, 94122"
1.0,1.0,710.0,964.7887323943662,SINGLE_FAMILY,San Francisco,685000,"161 Dolores St Apt 5, San Francisco, CA, 94103"
5.0,4.0,3460.0,785.8381502890173,MULTI_FAMILY,San Francisco,2719000,"1278-1280 47th Ave, San Francisco, CA, 94122"
3.0,2.0,1185.0,1181.434599156118,SINGLE_FAMILY,San Francisco,1400000,"2315 9th Ave, San Francisco, CA, 94116"
0.0,1.0,612.0,777.7777777777778,CONDOS,San Francisco,476000,"1 Bristol Ct Apt 228, San Francisco, CA, 94130"
1.0,2.0,1180.0,635.5932203389831,CONDOS,San Francisco,750000,"370 DE Haro St Unit B4, San Francisco, CA, 94103"
3.0,2.0,1538.0,1723.0169050715215,SINGLE_FAMILY,San Francisco,2650000,"510 11th Ave, San Francisco, CA, 94118"
3.0,2.0,1538.0,1423.927178153446,CONDO,San Francisco,2190000,"65 Noe St, San Francisco, CA, 94114"
2.0,1.0,1075.0,1004.6511627906976,SINGLE_FAMILY,San Francisco,1080000,"37 Naples St, San Francisco, CA, 94112"
3.0,2.0,1428.0,805.3221288515406,CONDOS,San Francisco,1150000,"526 23rd Ave Unit 1, San Francisco, CA, 94121"
2.0,1.0,1538.0,471.3914174252276,SINGLE_FAMILY,San Francisco,725000,"1250 Vallejo St Apt 4, San Francisco, CA, 94109"
3.0,2.0,1068.0,1170.4119850187267,CONDO,San Francisco,1250000,"317 29th St Apt 302, San Francisco, CA, 94131"
4.0,3.0,2275.0,401.5120879120879,CONDOS,San Francisco,913440,"1826 19th Ave Unit 1, San Francisco, CA, 94122"
2.0,1.0,807.0,931.449814126394,SINGLE_FAMILY,San Francisco,751680,"37 Niagara Ave, San Francisco, CA, 94112"
3.0,2.0,1703.0,1379.9177921315327,CONDOS,San Francisco,2350000,"3622 Broderick St Apt 1, San Francisco, CA, 94123"
3.0,2.0,1951.0,858.534085084572,SINGLE_FAMILY,San Francisco,1675000,"1722 Ortega St, San Francisco, CA, 94122"
2.0,2.0,1660.0,1015.0602409638554,CONDOS,San Francisco,1685000,"325 Berry St Apt 328, San Francisco, CA, 94158"
2.0,2.0,1620.0,1064.8148148148148,CONDOS,San Francisco,1725000,"2090 Pacific Ave Apt 501, San Francisco, CA, 94109"
3.0,2.0,1846.0,1019.0888407367281,SINGLE_FAMILY,San Francisco,1881238,"91 Inverness Dr, San Francisco, CA, 94132"
17.0,2.0,5344.0,214.06062874251498,MULTI_FAMILY,San Francisco,1143940,"1102 Mason St, San Francisco, CA, 94108"
2.0,2.0,1400.0,1178.5714285714287,CONDOS,San Francisco,1650000,"2033 Leavenworth St Apt D, San Francisco, CA, 94133"
4.0,2.0,2492.0,1304.1733547351525,SINGLE_FAMILY,San Francisco,3250000,"221 Central Ave, San Francisco, CA, 94117"
0.0,1.0,474.0,949.367088607595,CONDOS,San Francisco,450000,"175 Red Rock Way Apt 306K, San Francisco, CA, 94131"
3.0,3.0,2039.0,1216.2824914173614,SINGLE_FAMILY,San Francisco,2480000,"690 Arkansas St, San Francisco, CA, 94107"
3.0,2.0,2761.0,561.3908004346251,SINGLE_FAMILY,San Francisco,1550000,"355 Mullen Ave, San Francisco, CA, 94110"
2.0,2.0,963.0,820.3530633437175,CONDO,San Francisco,790000,"8 Buchanan St Unit 613, San Francisco, CA, 94102"
3.0,2.0,1570.0,798.4076433121019,SINGLE_FAMILY,San Francisco,1253500,"127 Foote Ave, San Francisco, CA, 94112"
4.0,3.0,1877.0,835.3755993606819,SINGLE_FAMILY,San Francisco,1568000,"719 Brunswick St, San Francisco, CA, 94112"
2.0,1.0,947.0,1019.0073917634636,SINGLE_FAMILY,San Francisco,965000,"1250 Vallejo St Apt 5, San Francisco, CA, 94109"
3.0,2.0,1390.0,1215.8273381294964,SINGLE_FAMILY,San Francisco,1690000,"2070 42nd Ave, San Francisco, CA, 94116"
4.0,3.0,2562.0,848.9461358313818,SINGLE_FAMILY,San Francisco,2175000,"2150 33rd Ave, San Francisco, CA, 94116"
3.0,2.0,1538.0,445.38361508452533,SINGLE_FAMILY,San Francisco,685000,"161 Dolores St Apt 2, San Francisco, CA, 94103"
3.0,2.0,1675.0,1379.1044776119404,SINGLE_FAMILY,San Francisco,2310000,"355 Diamond St, San Francisco, CA, 94114"
3.0,2.0,2190.0,1159.8173515981734,CONDOS,San Francisco,2540000,"142 27th Ave, San Francisco, CA, 94121"
1.0,1.0,904.0,929.2035398230089,SINGLE_FAMILY,San Francisco,840000,"1341 Union St Apt 12, San Francisco, CA, 94109"
2.0,3.0,1979.0,2273.875694795351,CONDO,San Francisco,4500000,"75 Howard St, San Francisco, CA, 94105"
7.0,7.0,6550.0,709.9236641221374,SINGLE_FAMILY,San Francisco,4650000,"2 Mercedes Way, San Francisco, CA, 94127"
2.0,1.0,1200.0,650.0,SINGLE_FAMILY,San Francisco,780000,"Madrid St, San Francisco, CA, 94112"
4.0,1.0,2737.0,876.8724881256851,SINGLE_FAMILY,San Francisco,2400000,"2307 30th Ave, San Francisco, CA, 94116"
1.0,1.0,800.0,750.0,SINGLE_FAMILY,San Francisco,600000,"222 Byxbee St, San Francisco, CA, 94132"
1.0,1.0,910.0,987.9120879120879,CONDOS,San Francisco,899000,"239 Brannan St Unit 7G, San Francisco, CA, 94107"
4.0,3.0,1840.0,589.6739130434783,SINGLE_FAMILY,San Francisco,1085000,"1627 Revere Ave, San Francisco, CA, 94124"
2.0,1.0,1025.0,946.3414634146342,SINGLE_FAMILY,San Francisco,970000,"612 Moultrie St, San Francisco, CA, 94110"
3.0,2.0,1050.0,880.952380952381,SINGLE_FAMILY,San Francisco,925000,"65 Neptune St, San Francisco, CA, 94124"
2.0,1.0,1538.0,682.7048114434331,SINGLE_FAMILY,San Francisco,1050000,"2250 Mason St, San Francisco, CA, 94133"
3.0,2.0,2525.0,1603.960396039604,SINGLE_FAMILY,San Francisco,4050000,"2111 Vallejo St, San Francisco, CA, 94123"
2.0,2.0,1591.0,1099.9371464487745,CONDOS,San Francisco,1750000,"750 2nd St Apt 401, San Francisco, CA, 94107"
8.0,7.0,4080.0,287.9901960784314,MULTI_FAMILY,San Francisco,1175000,"495 Utah St, San Francisco, CA, 94110"
6.0,2.0,1924.0,571.7255717255717,MULTI_FAMILY,San Francisco,1100000,"58-60 N Valparaiso St, San Francisco, CA, 94133"
3.0,1.0,1105.0,2081.447963800905,CONDO,San Francisco,2300000,"3 3rd Ave, San Francisco, CA, 94118"
1.0,1.0,743.0,726.7833109017497,CONDOS,San Francisco,540000,"8200 Oceanview Ter Apt 419, San Francisco, CA, 94132"
2.0,1.0,1062.0,1241.0546139359699,SINGLE_FAMILY,San Francisco,1318000,"283 Dellbrook Ave, San Francisco, CA, 94131"
2.0,1.0,1200.0,933.3333333333334,SINGLE_FAMILY,San Francisco,1120000,"8 Saint Charles Ave, San Francisco, CA, 94132"
3.0,1.0,1750.0,1285.7142857142858,CONDO,San Francisco,2250000,"4036 18th St Apt A, San Francisco, CA, 94114"
0.0,1.0,450.0,1044.4444444444443,CONDOS,San Francisco,470000,"1001 Pine St Unit 911, San Francisco, CA, 94109"
4.0,3.0,1850.0,878.3783783783783,SINGLE_FAMILY,San Francisco,1625000,"433 Oak Park Dr, San Francisco, CA, 94131"
2.0,1.0,1129.0,1195.748449955713,CONDOS,San Francisco,1350000,"878 Chestnut St, San Francisco, CA, 94133"
4.0,2.0,2925.0,897.4358974358975,SINGLE_FAMILY,San Francisco,2625000,"1570 12th Ave, San Francisco, CA, 94122"
4.0,2.0,1846.0,522.7518959913326,CONDOS,San Francisco,965000,"178 Mary Teresa St, San Francisco, CA, 94134"
3.0,2.0,2179.0,860.4864616796696,SINGLE_FAMILY,San Francisco,1875000,"135 Pinehurst Way, San Francisco, CA, 94127"
3.0,2.0,1810.0,1740.3314917127072,SINGLE_FAMILY,San Francisco,3150000,"81 Jersey St, San Francisco, CA, 94114"
2.0,2.0,1190.0,815.1260504201681,CONDOS,San Francisco,970000,"1158 Sutter St Unit 9, San Francisco, CA, 94109"
4.0,7.0,5346.0,377.8526000748223,OTHER,San Francisco,2020000,"3542 23rd St, San Francisco, CA, 94110"
3.0,2.0,2111.0,666.5087636191379,SINGLE_FAMILY,San Francisco,1407000,"2212 25th St, San Francisco, CA, 94107"
3.0,2.0,1945.0,1010.2827763496144,SINGLE_FAMILY,San Francisco,1965000,"842 Moultrie St, San Francisco, CA, 94110"
3.0,3.0,3265.0,1240.4287901990813,SINGLE_FAMILY,San Francisco,4050000,"226 El Camino Del Mar, San Francisco, CA, 94121"
3.0,2.0,1959.0,676.3654925982644,TOWNHOMES,San Francisco,1325000,"152 Carnelian Way, San Francisco, CA, 94131"
3.0,1.0,1620.0,740.7407407407408,SINGLE_FAMILY,San Francisco,1200000,"1050 Huron Ave, San Francisco, CA, 94112"
2.0,2.0,1655.0,773.4138972809668,CONDOS,San Francisco,1280000,"415 Bryant St Apt 8, San Francisco, CA, 94107"
2.0,2.0,1185.0,1645.5696202531647,SINGLE_FAMILY,San Francisco,1950000,"3070 Market St, San Francisco, CA, 94114"
3.0,3.0,1538.0,1710.2730819245774,SINGLE_FAMILY,San Francisco,2630400,"304 Moultrie St, San Francisco, CA, 94110"
2.0,2.0,1068.0,557.1161048689139,CONDOS,San Francisco,595000,"161 Stoneridge Ln, San Francisco, CA, 94134"
2.0,2.0,1160.0,1297.4137931034484,CONDOS,San Francisco,1505000,"501 Beale St Unit 11A, San Francisco, CA, 94105"
3.0,4.0,0.0,749000.0,MULTI_FAMILY,San Francisco,749000,"266 Guerrero St, San Francisco, CA, 94103"
2.0,1.0,931.0,751.8796992481203,CONDOS,San Francisco,700000,"95 McCoppin St Unit 203E, San Francisco, CA, 94103"
3.0,2.0,1535.0,1026.0586319218241,SINGLE_FAMILY,San Francisco,1575000,"1215 Vallejo St, San Francisco, CA, 94109"
1.0,1.0,1538.0,682.7048114434331,CONDOS,San Francisco,1050000,"2359 Jackson St Unit 4, San Francisco, CA, 94115"
3.0,2.0,1789.0,603.6892118501956,SINGLE_FAMILY,San Francisco,1080000,"1466 Revere Ave, San Francisco, CA, 94124"
2.0,1.0,1082.0,1136.7837338262477,CONDOS,San Francisco,1230000,"273 27th St, San Francisco, CA, 94131"
2.0,1.0,800.0,1662.5,SINGLE_FAMILY,San Francisco,1330000,"1950 24th Ave, San Francisco, CA, 94116"
3.0,2.0,1823.0,636.3137685134394,SINGLE_FAMILY,San Francisco,1160000,"545 Niagara Ave, San Francisco, CA, 94112"
3.0,2.0,1356.0,1117.2566371681417,SINGLE_FAMILY,San Francisco,1515000,"871 Corbett Ave, San Francisco, CA, 94131"
1.0,1.0,850.0,406.23764705882354,CONDOS,San Francisco,345302,"260 King St Unit 639, San Francisco, CA, 94107"
3.0,4.0,1538.0,1830.299089726918,CONDOS,San Francisco,2815000,"2751 McAllister St, San Francisco, CA, 94118"
2.0,5.0,2040.0,195.58823529411765,OTHER,San Francisco,399000,"21 Alta St Apt C, San Francisco, CA, 94133"
2.0,2.0,797.0,803.0112923462987,CONDOS,San Francisco,640000,"201 Harrison St Apt 710, San Francisco, CA, 94105"
2.0,1.0,1266.0,1658.7677725118483,SINGLE_FAMILY,San Francisco,2100000,"377 29th Ave, San Francisco, CA, 94121"
2.0,1.0,1050.0,1009.5238095238095,SINGLE_FAMILY,San Francisco,1060000,"101 Morse St, San Francisco, CA, 94112"
3.0,2.0,1775.0,1211.2676056338028,CONDOS,San Francisco,2150000,"600 Alvarado St Apt 4, San Francisco, CA, 94114"
3.0,3.0,3037.0,1810.9976950938426,SINGLE_FAMILY,San Francisco,5500000,"619 Diamond St, San Francisco, CA, 94114"
1.0,1.0,1015.0,763.5467980295566,CONDOS,San Francisco,775000,"3345 17th St Apt 5, San Francisco, CA, 94110"
5.0,2.0,2750.0,785.4545454545455,SINGLE_FAMILY,San Francisco,2160000,"37 Prospect Ave, San Francisco, CA, 94110"
4.0,2.0,2040.0,588.7254901960785,SINGLE_FAMILY,San Francisco,1201000,"2840 Anza St, San Francisco, CA, 94121"
2.0,1.0,1370.0,1310.2189781021898,CONDOS,San Francisco,1795000,"3747 Scott St, San Francisco, CA, 94123"
3.0,2.0,1700.0,735.2941176470588,SINGLE_FAMILY,San Francisco,1250000,"769 Athens St, San Francisco, CA, 94112"
5.0,5.0,5839.0,1704.0589141976366,SINGLE_FAMILY,San Francisco,9950000,"2912 Pacific Ave, San Francisco, CA, 94115"
4.0,2.0,1350.0,925.925925925926,CONDO,San Francisco,1250000,"1465 12th Ave, San Francisco, CA, 94122"
2.0,2.0,1502.0,1065.2463382157123,CONDOS,San Francisco,1600000,"2401 Jackson St Unit 2, San Francisco, CA, 94115"
4.0,3.0,4619.0,992.0978566789348,SINGLE_FAMILY,San Francisco,4582500,"847 Fillmore St, San Francisco, CA, 94117"
4.0,2.0,2145.0,643.3566433566433,SINGLE_FAMILY,San Francisco,1380000,"486 NW Yale St, San Francisco, CA, 94134"
2.0,1.0,1118.0,983.8998211091234,SINGLE_FAMILY,San Francisco,1100000,"272 Farallones St, San Francisco, CA, 94112"
2.0,2.0,1034.0,1080.2707930367505,CONDO,San Francisco,1117000,"8 Buchanan St Unit 610, San Francisco, CA, 94102"
3.0,2.0,1603.0,618.9170305676856,SINGLE_FAMILY,San Francisco,992124,"9 Carpenter Ct, San Francisco, CA, 94124"
2.0,2.0,1475.0,1084.7457627118645,CONDOS,San Francisco,1600000,"708 Long Bridge St Apt 207, San Francisco, CA, 94158"
2.0,2.0,1059.0,741.2653446647781,CONDOS,San Francisco,785000,"99 Rausch St Unit 114, San Francisco, CA, 94103"
2.0,2.0,1177.0,1486.8309260832625,CONDO,San Francisco,1750000,"541 29th St # 1, San Francisco, CA, 94131"
3.0,3.0,2441.0,1044.6538303973782,SINGLE_FAMILY,San Francisco,2550000,"213 Gold Mine Dr, San Francisco, CA, 94131"
3.0,1.0,1064.0,798.8721804511279,CONDOS,San Francisco,850000,"125 Highland Ave, San Francisco, CA, 94110"
2.0,2.0,1072.0,680.9701492537314,CONDOS,San Francisco,730000,"175 Bluxome St Unit 213, San Francisco, CA, 94107"
2.0,1.0,1538.0,770.481144343303,CONDOS,San Francisco,1185000,"1000 N Point St Apt 1607, San Francisco, CA, 94109"
0.0,1.0,332.0,753.0120481927711,CONDOS,San Francisco,250000,"195 7th St Apt 404, San Francisco, CA, 94103"
1.0,1.0,814.0,1117.9361179361179,CONDO,San Francisco,910000,"369 18th Ave Unit 306, San Francisco, CA, 94121"
3.0,2.0,1538.0,1609.2327698309493,SINGLE_FAMILY,San Francisco,2475000,"471 Clipper St, San Francisco, CA, 94114"
3.0,2.0,1910.0,1295.8115183246073,CONDOS,San Francisco,2475000,"2871 Clay St, San Francisco, CA, 94115"
2.0,1.0,935.0,1326.2032085561498,SINGLE_FAMILY,San Francisco,1240000,"557 Congo St, San Francisco, CA, 94131"
2.0,1.0,1438.0,834.4923504867872,CONDOS,San Francisco,1200000,"670 10th Ave, San Francisco, CA, 94118"
3.0,2.0,1516.0,1160.9498680738786,CONDO,San Francisco,1760000,"3569 17th St, San Francisco, CA, 94110"
2.0,1.0,1124.0,800.711743772242,SINGLE_FAMILY,San Francisco,900000,"144 Dore St, San Francisco, CA, 94103"
3.0,2.0,1705.0,1129.032258064516,SINGLE_FAMILY,San Francisco,1925000,"371 Wawona St, San Francisco, CA, 94127"
1.0,1.0,1055.0,1090.047393364929,CONDOS,San Francisco,1150000,"3649 California St, San Francisco, CA, 94118"
3.0,2.0,1720.0,801.1627906976744,SINGLE_FAMILY,San Francisco,1378000,"431 Teresita Blvd, San Francisco, CA, 94127"
2.0,3.0,1840.0,1430.7065217391305,SINGLE_FAMILY,San Francisco,2632500,"783 27th St, San Francisco, CA, 94131"
2.0,1.0,814.0,1001.2285012285013,CONDOS,San Francisco,815000,"1817 California St Apt 2C, San Francisco, CA, 94109"
2.0,2.0,1012.0,1190.711462450593,CONDOS,San Francisco,1205000,"400 Grove St Unit 209, San Francisco, CA, 94102"
1.0,1.0,716.0,837.9888268156425,CONDO,San Francisco,600000,"1 Daniel Burnham Ct Apt 415, San Francisco, CA, 94109"
2.0,2.0,1408.0,1381.4808238636363,CONDOS,San Francisco,1945125,"875 California St Unit 601, San Francisco, CA, 94108"
2.0,1.0,825.0,700.6060606060606,CONDOS,San Francisco,578000,"1864 Ellis St Apt E, San Francisco, CA, 94115"
2.0,2.0,1404.0,1032.7635327635328,CONDOS,San Francisco,1450000,"229 Brannan St Unit 2D, San Francisco, CA, 94107"
2.0,1.0,1199.0,604.6705587989992,CONDOS,San Francisco,725000,"965 Folsom St Apt 303, San Francisco, CA, 94107"
6.0,4.0,2000.0,678.0,MULTI_FAMILY,San Francisco,1356000,"207 Wayland St, San Francisco, CA, 94134"
3.0,2.0,1763.0,1644.9234259784457,SINGLE_FAMILY,San Francisco,2900000,"1829 Scott St, San Francisco, CA, 94115"
3.0,3.0,3462.0,1213.1715771230502,CONDO,San Francisco,4200000,"706 Mission St, San Francisco, CA, 94103"
4.0,3.0,1830.0,765.0273224043716,SINGLE_FAMILY,San Francisco,1400000,"1702 Church St, San Francisco, CA, 94131"
2.0,1.0,927.0,1574.973031283711,SINGLE_FAMILY,San Francisco,1460000,"450 Myra Way, San Francisco, CA, 94127"
3.0,2.0,2495.0,773.5470941883767,SINGLE_FAMILY,San Francisco,1930000,"379 Joost Ave, San Francisco, CA, 94131"
3.0,2.0,562.0,3044.4839857651245,SINGLE_FAMILY,San Francisco,1711000,"1139B Green St # 1139D, San Francisco, CA, 94109"
3.0,1.0,1317.0,256.26423690205013,SINGLE_FAMILY,San Francisco,337500,"1209 35th Ave, San Francisco, CA, 94122"
3.0,2.0,2040.0,588.7254901960785,MULTI_FAMILY,San Francisco,1201000,"446 21st Ave, San Francisco, CA, 94121"
2.0,1.0,1325.0,1101.8867924528302,SINGLE_FAMILY,San Francisco,1460000,"107 Escolta Way, San Francisco, CA, 94116"
3.0,1.0,1780.0,932.5842696629213,SINGLE_FAMILY,San Francisco,1660000,"1462 29th Ave, San Francisco, CA, 94122"
3.0,3.0,2084.0,1185.2207293666027,CONDO,San Francisco,2470000,"1257 Vallejo St # B, San Francisco, CA, 94109"
5.0,3.0,3155.0,822.5039619651347,SINGLE_FAMILY,San Francisco,2595000,"376 Pacheco St, San Francisco, CA, 94116"
3.0,1.0,1100.0,869.6909090909091,SINGLE_FAMILY,San Francisco,956660,"69 Montcalm St, San Francisco, CA, 94110"
2.0,2.0,1300.0,2096.153846153846,CONDOS,San Francisco,2725000,"999 Green St Apt 1901, San Francisco, CA, 94133"
3.0,3.0,2053.0,1556.2591329761324,CONDOS,San Francisco,3195000,"488 Folsom St Apt 3401, San Francisco, CA, 94105"
2.0,2.0,1312.0,1027.439024390244,CONDOS,San Francisco,1348000,"2125 Bryant St Apt 103, San Francisco, CA, 94110"
7.0,4.0,3350.0,865.6716417910447,OTHER,San Francisco,2900000,"3470 21st St, San Francisco, CA, 94110"
1.0,1.0,680.0,963.2352941176471,CONDOS,San Francisco,655000,"555 4th St Unit 828, San Francisco, CA, 94107"
2.0,2.0,1405.0,775.8007117437722,CONDOS,San Francisco,1090000,"2001 McAllister St Apt 255, San Francisco, CA, 94118"
2.0,1.0,1363.0,825.3851797505503,CONDO,San Francisco,1125000,"2875 Jackson St Apt 5, San Francisco, CA, 94115"
2.0,2.0,980.0,1224.4897959183672,SINGLE_FAMILY,San Francisco,1200000,"1055 Alabama St, San Francisco, CA, 94110"
4.0,3.0,2213.0,768.1879801174875,SINGLE_FAMILY,San Francisco,1700000,"675 Victoria St, San Francisco, CA, 94127"
2.0,2.0,1812.0,910.5960264900663,CONDOS,San Francisco,1650000,"301 Main St Unit 7B, San Francisco, CA, 94105"
2.0,1.0,999.0,775.7757757757757,CONDOS,San Francisco,775000,"301 Arlington St, San Francisco, CA, 94131"
1.0,1.0,868.0,967.741935483871,CONDOS,San Francisco,840000,"520 Chestnut St Apt 301, San Francisco, CA, 94133"
2.0,1.0,926.0,966.5226781857451,SINGLE_FAMILY,San Francisco,895000,"153 Lobos St, San Francisco, CA, 94112"
2.0,1.0,1252.0,958.4664536741215,CONDOS,San Francisco,1200000,"1317 Hyde St Apt 4, San Francisco, CA, 94109"
2.0,1.0,1565.0,987.220447284345,SINGLE_FAMILY,San Francisco,1545000,"3921 18th St, San Francisco, CA, 94114"
3.0,2.0,1325.0,1132.0754716981132,SINGLE_FAMILY,San Francisco,1500000,"1731 29th Ave, San Francisco, CA, 94122"
3.0,1.0,2380.0,827.7310924369748,SINGLE_FAMILY,San Francisco,1970000,"446 17th Ave, San Francisco, CA, 94121"
0.0,1.0,323.0,1021.671826625387,CONDOS,San Francisco,330000,"83 McAllister St Apt 106, San Francisco, CA, 94102"
5.0,4.0,3103.0,1289.0750886239123,SINGLE_FAMILY,San Francisco,4000000,"2268 Pine St, San Francisco, CA, 94115"
4.0,4.0,2361.0,1143.5832274459974,SINGLE_FAMILY,San Francisco,2700000,"421 Point Lobos Ave, San Francisco, CA, 94121"
3.0,1.0,1100.0,1045.4545454545455,SINGLE_FAMILY,San Francisco,1150000,"578 Vermont St, San Francisco, CA, 94107"
